"cod_coordenacao_regional";"coordenacao_regional";"cod_escola";"escola";"tipo_escola";"curso";"serie";"turno";"cod_turma";"turma";"capacidade_alunos";"total_alunos_enturmados"
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.487;"6º Ano - G";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.488;"6º Ano - H";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.489;"7º Ano - I";28;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.490;"7º Ano - J";28;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.491;"6º Ano - K";22;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.492;"6º Ano - L";22;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.493;"7º Ano - M";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.494;"7º Ano - N";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.495;"7º Ano - O";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.496;"7º Ano - P";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.497;"7º Ano - Q";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.498;"7º Ano - R";33;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;136.499;SR_NS_V_1_A;8;0
4;CRE - Ceilândia;38;CENTRO DE ENSINO FUNDAMENTAL PROFA. MARIA DO ROSÁRIO GONDIM;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;136.500;SR_NS_M_1_A;6;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Vespertino;136.934;EM_1_V_1_A;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Vespertino;136.935;EM_1_V_1_B;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Vespertino;136.936;EM_1_V_1_C;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Vespertino;136.937;EM_1_V_1_D;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Matutino;136.938;EM_1_M_1_A;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Matutino;136.939;EM_1_M_1_B;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Matutino;136.940;EM_1_M_1_C;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"1ª Série";Matutino;136.941;EM_1_M_1_D;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"2ª Série";Matutino;136.942;EM_2_M_1_A;42;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"2ª Série";Matutino;136.943;EM_2_M_1_B;42;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"2ª Série";Matutino;136.944;EM_2_M_1_C;42;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"2ª Série";Matutino;136.945;EM_2_M_1_D;42;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;136.946;"2º Ano - A";15;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;136.947;CE_NS_V_1_A;12;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;136.948;CE_NS_V_1_B;12;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;136.949;CE_NS_M_1_A;12;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"3ª Série";Matutino;136.950;EM_3_M_1_A;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"3ª Série";Matutino;136.951;EM_3_M_1_B;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"3ª Série";Matutino;136.952;EM_3_M_1_C;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Médio;"3ª Série";Matutino;136.953;EM_3_M_1_D;38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;136.954;"6º Ano - A";15;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;136.955;"8º Ano - A";38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;136.956;"9º Ano - B";38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;136.957;"9º Ano - C";38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;136.958;"9º Ano - D";38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;136.959;"9º Ano - E";38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;136.960;"9º Ano - F";38;0
4;CRE - Ceilândia;39;Centro Educacional 16 de Ceilândia;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;136.961;SR_NS_M_1_B;23;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.749;"6º Ano - A";22;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.750;"6º Ano - B";22;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.751;"6º Ano - C";22;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.752;"6º Ano - D";22;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.753;"6º Ano - E";22;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.754;"6º Ano - F";22;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.755;"6º Ano - G";28;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.756;"6º Ano - H";28;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.757;"6º Ano - I";26;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.758;"7º Ano - J";28;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.759;"7º Ano - K";28;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.760;"7º Ano - L";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.761;"7º Ano - M";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.762;"7º Ano - N";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.763;"7º Ano - O";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.764;"7º Ano - P";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.765;"7º Ano - Q";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;138.766;"7º Ano - R";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.767;"9º Ano - A";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.768;"9º Ano - B";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.769;"9º Ano - C";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.770;"9º Ano - D";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.771;"9º Ano - E";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.772;"9º Ano - F";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.773;"9º Ano - G";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.774;"8º Ano - H";35;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.775;"8º Ano - I";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.776;"8º Ano - J";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.777;"8º Ano - K";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.778;"8º Ano - L";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.779;"8º Ano - M";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.780;"8º Ano - N";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.781;"8º Ano - O";30;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.782;"9º Ano - P";36;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.783;"9º Ano - Q";34;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;138.784;"8º Ano - R";34;0
5;CRE - Gama;42;CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Integral;138.785;SR_NS_I_1_A;16;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.322;"1º ANO D";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"6º Ano";Vespertino;101.323;"6º ANO F";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"6º Ano";Vespertino;101.324;"6º ANO E";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"6º Ano";Vespertino;101.325;"6º ANO D";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.326;"1º ANO H";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"6º Ano";Vespertino;101.327;"6º ANO A";40;21
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.328;"8º ANO A";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.329;"8º ANO C";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.330;"8º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.331;"7º ANO C";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"3ª Série";Matutino;101.332;"3º ANO C";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.333;"7º ANO A";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.334;"7 º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"6º Ano";Vespertino;101.335;"6º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.336;"1º ANO A";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.337;"7º ANO D";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.338;"1º ANO G";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.339;"1º ANO F";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.340;"1º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;101.341;"9º ANO A";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;101.342;"9º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Fundamental de 9 Anos;"6º Ano";Vespertino;101.343;"6º ANO C";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"3ª Série";Matutino;101.344;"3º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"3ª Série";Matutino;101.345;"3º ANO A";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"2ª Série";Matutino;101.346;"2º ANO B";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"2ª Série";Matutino;101.347;"2º ANO A";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"2ª Série";Matutino;101.348;"2º ANO C";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"2ª Série";Matutino;101.349;"2º ANO D";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.350;"1º ANO C";40;0
5;CRE - Gama;43;CENTRO EDUCACIONAL 08 DO GAMA;pública;Ensino Médio;"1ª Série";Matutino;101.351;"1º ANO E";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.352;"7º ANO I";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.353;"7º ANO D";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.354;"9º ANO D";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.355;"9º ANO B";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.356;"8º ANO E";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.357;"6º ANO C";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.358;"8º ANO I";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.359;"7º ANO G";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.360;"7º ANO F";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.361;"6º ANO H";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos - Especial;"1º Ano especial";Matutino;101.362;C.E./MULTI;40;13
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos - Especial;"6º Ano especial";Matutino;101.362;C.E./MULTI;40;13
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.363;"7º ANO E";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.364;"6º ANO D";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.365;"9º ANO E          ";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.366;"6º ANO J";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.367;"6º ANO B";40;22
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.368;"8º ANO B";40;32
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.369;"9º ANO F";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.370;"8º ANO A";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.371;"7º ANO A";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.372;"6º ANO G";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.373;"8º ANO D";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.374;"6º ANO I ";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.375;"8º ANO F";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.376;"6º ANO F";40;25
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.377;"9º ANO C";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.378;"9º ANO G";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.379;"6º ANO K";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.380;"6º ANO A";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.381;"8º ANO C";40;29
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.382;"7º ANO C";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.383;"7º ANO B";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.384;"8º ANO H";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"8º Ano";Vespertino;101.385;"8º ANO G";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"9º Ano";Matutino;101.386;"9º ANO A";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"6º Ano";Matutino;101.387;"6º ANO E";40;0
5;CRE - Gama;44;Centro de Ensino Fundamental 04 do Gama;pública;Ensino Fundamental de 9 Anos;"7º Ano";Vespertino;101.388;"7º ANO H";40;0
5;CRE - Gama;45;CENTRO DE ENSINO FUNDAMENTAL 05 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;138.824;"7º Ano - A";32;0
5;CRE - Gama;45;CENTRO DE ENSINO FUNDAMENTAL 05 DO GAMA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;138.825;"7º Ano - B";32;0
